"uSeed","l2.dist","Model","N","phi","T","sim.Seed","Rep","sim.Path","sim.File"
73304,"Chi2","Chi2AR",100,0.4,100,0,7,"simulation-files/sim-files","sim_uSeed-73304_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-7.rds"
73308,"Gaussian","DAR",100,0.4,100,0,7,"simulation-files/sim-files","sim_uSeed-73308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-7.rds"
73315,"Chi2","DAR",100,0.4,100,0,7,"simulation-files/sim-files","sim_uSeed-73315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-7.rds"
73319,"Gaussian","PoDAR",100,0.4,100,0,7,"simulation-files/sim-files","sim_uSeed-73319_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-7.rds"
73326,"Chi2","PoDAR",100,0.4,100,0,7,"simulation-files/sim-files","sim_uSeed-73326_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-7.rds"
73330,"Gaussian","NAR",100,0.4,100,0,7,"simulation-files/sim-files","sim_uSeed-73330_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-7.rds"
73337,"Chi2","NAR",100,0.4,100,0,7,"simulation-files/sim-files","sim_uSeed-73337_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-7.rds"
81956,"Gaussian","BinAR",100,0.4,30,0,8,"simulation-files/sim-files","sim_uSeed-81956_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-8.rds"
81963,"Chi2","BinAR",100,0.4,30,0,8,"simulation-files/sim-files","sim_uSeed-81963_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-8.rds"
81967,"Gaussian","Chi2AR",100,0.4,30,0,8,"simulation-files/sim-files","sim_uSeed-81967_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-8.rds"
81974,"Chi2","Chi2AR",100,0.4,30,0,8,"simulation-files/sim-files","sim_uSeed-81974_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-8.rds"
81978,"Gaussian","DAR",100,0.4,30,0,8,"simulation-files/sim-files","sim_uSeed-81978_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-8.rds"
81985,"Chi2","DAR",100,0.4,30,0,8,"simulation-files/sim-files","sim_uSeed-81985_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-8.rds"
81989,"Gaussian","PoDAR",100,0.4,30,0,8,"simulation-files/sim-files","sim_uSeed-81989_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-8.rds"
81996,"Chi2","PoDAR",100,0.4,30,0,8,"simulation-files/sim-files","sim_uSeed-81996_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-8.rds"
82000,"Gaussian","NAR",100,0.4,30,0,8,"simulation-files/sim-files","sim_uSeed-82000_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-8.rds"
82007,"Chi2","NAR",100,0.4,30,0,8,"simulation-files/sim-files","sim_uSeed-82007_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-8.rds"
83286,"Gaussian","BinAR",100,0.4,100,0,8,"simulation-files/sim-files","sim_uSeed-83286_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-8.rds"
83293,"Chi2","BinAR",100,0.4,100,0,8,"simulation-files/sim-files","sim_uSeed-83293_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-8.rds"
83297,"Gaussian","Chi2AR",100,0.4,100,0,8,"simulation-files/sim-files","sim_uSeed-83297_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-8.rds"
83304,"Chi2","Chi2AR",100,0.4,100,0,8,"simulation-files/sim-files","sim_uSeed-83304_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-8.rds"
83308,"Gaussian","DAR",100,0.4,100,0,8,"simulation-files/sim-files","sim_uSeed-83308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-8.rds"
83315,"Chi2","DAR",100,0.4,100,0,8,"simulation-files/sim-files","sim_uSeed-83315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-8.rds"
83319,"Gaussian","PoDAR",100,0.4,100,0,8,"simulation-files/sim-files","sim_uSeed-83319_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-8.rds"
83326,"Chi2","PoDAR",100,0.4,100,0,8,"simulation-files/sim-files","sim_uSeed-83326_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-8.rds"
83330,"Gaussian","NAR",100,0.4,100,0,8,"simulation-files/sim-files","sim_uSeed-83330_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-8.rds"
83337,"Chi2","NAR",100,0.4,100,0,8,"simulation-files/sim-files","sim_uSeed-83337_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-8.rds"
91956,"Gaussian","BinAR",100,0.4,30,0,9,"simulation-files/sim-files","sim_uSeed-91956_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-9.rds"
91963,"Chi2","BinAR",100,0.4,30,0,9,"simulation-files/sim-files","sim_uSeed-91963_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-9.rds"
91967,"Gaussian","Chi2AR",100,0.4,30,0,9,"simulation-files/sim-files","sim_uSeed-91967_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-9.rds"
91974,"Chi2","Chi2AR",100,0.4,30,0,9,"simulation-files/sim-files","sim_uSeed-91974_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-9.rds"
91978,"Gaussian","DAR",100,0.4,30,0,9,"simulation-files/sim-files","sim_uSeed-91978_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-9.rds"
91985,"Chi2","DAR",100,0.4,30,0,9,"simulation-files/sim-files","sim_uSeed-91985_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-9.rds"
91989,"Gaussian","PoDAR",100,0.4,30,0,9,"simulation-files/sim-files","sim_uSeed-91989_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-9.rds"
91996,"Chi2","PoDAR",100,0.4,30,0,9,"simulation-files/sim-files","sim_uSeed-91996_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-9.rds"
92000,"Gaussian","NAR",100,0.4,30,0,9,"simulation-files/sim-files","sim_uSeed-92000_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-9.rds"
92007,"Chi2","NAR",100,0.4,30,0,9,"simulation-files/sim-files","sim_uSeed-92007_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-9.rds"
93286,"Gaussian","BinAR",100,0.4,100,0,9,"simulation-files/sim-files","sim_uSeed-93286_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-9.rds"
93293,"Chi2","BinAR",100,0.4,100,0,9,"simulation-files/sim-files","sim_uSeed-93293_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-9.rds"
93297,"Gaussian","Chi2AR",100,0.4,100,0,9,"simulation-files/sim-files","sim_uSeed-93297_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-9.rds"
93304,"Chi2","Chi2AR",100,0.4,100,0,9,"simulation-files/sim-files","sim_uSeed-93304_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-9.rds"
93308,"Gaussian","DAR",100,0.4,100,0,9,"simulation-files/sim-files","sim_uSeed-93308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-9.rds"
93315,"Chi2","DAR",100,0.4,100,0,9,"simulation-files/sim-files","sim_uSeed-93315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-9.rds"
93319,"Gaussian","PoDAR",100,0.4,100,0,9,"simulation-files/sim-files","sim_uSeed-93319_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-9.rds"
93326,"Chi2","PoDAR",100,0.4,100,0,9,"simulation-files/sim-files","sim_uSeed-93326_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-9.rds"
93330,"Gaussian","NAR",100,0.4,100,0,9,"simulation-files/sim-files","sim_uSeed-93330_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-9.rds"
93337,"Chi2","NAR",100,0.4,100,0,9,"simulation-files/sim-files","sim_uSeed-93337_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-9.rds"
101956,"Gaussian","BinAR",100,0.4,30,0,10,"simulation-files/sim-files","sim_uSeed-101956_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-10.rds"
101963,"Chi2","BinAR",100,0.4,30,0,10,"simulation-files/sim-files","sim_uSeed-101963_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-10.rds"
101967,"Gaussian","Chi2AR",100,0.4,30,0,10,"simulation-files/sim-files","sim_uSeed-101967_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-10.rds"
101974,"Chi2","Chi2AR",100,0.4,30,0,10,"simulation-files/sim-files","sim_uSeed-101974_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-10.rds"
101978,"Gaussian","DAR",100,0.4,30,0,10,"simulation-files/sim-files","sim_uSeed-101978_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-10.rds"
101985,"Chi2","DAR",100,0.4,30,0,10,"simulation-files/sim-files","sim_uSeed-101985_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-10.rds"
101989,"Gaussian","PoDAR",100,0.4,30,0,10,"simulation-files/sim-files","sim_uSeed-101989_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-10.rds"
101996,"Chi2","PoDAR",100,0.4,30,0,10,"simulation-files/sim-files","sim_uSeed-101996_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-10.rds"
102000,"Gaussian","NAR",100,0.4,30,0,10,"simulation-files/sim-files","sim_uSeed-102000_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-10.rds"
102007,"Chi2","NAR",100,0.4,30,0,10,"simulation-files/sim-files","sim_uSeed-102007_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-10.rds"
103286,"Gaussian","BinAR",100,0.4,100,0,10,"simulation-files/sim-files","sim_uSeed-103286_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-10.rds"
103293,"Chi2","BinAR",100,0.4,100,0,10,"simulation-files/sim-files","sim_uSeed-103293_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-10.rds"
103297,"Gaussian","Chi2AR",100,0.4,100,0,10,"simulation-files/sim-files","sim_uSeed-103297_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-10.rds"
103304,"Chi2","Chi2AR",100,0.4,100,0,10,"simulation-files/sim-files","sim_uSeed-103304_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-10.rds"
103308,"Gaussian","DAR",100,0.4,100,0,10,"simulation-files/sim-files","sim_uSeed-103308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-10.rds"
103315,"Chi2","DAR",100,0.4,100,0,10,"simulation-files/sim-files","sim_uSeed-103315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-10.rds"
103319,"Gaussian","PoDAR",100,0.4,100,0,10,"simulation-files/sim-files","sim_uSeed-103319_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-10.rds"
103326,"Chi2","PoDAR",100,0.4,100,0,10,"simulation-files/sim-files","sim_uSeed-103326_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-10.rds"
103330,"Gaussian","NAR",100,0.4,100,0,10,"simulation-files/sim-files","sim_uSeed-103330_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-10.rds"
103337,"Chi2","NAR",100,0.4,100,0,10,"simulation-files/sim-files","sim_uSeed-103337_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-10.rds"
111956,"Gaussian","BinAR",100,0.4,30,0,11,"simulation-files/sim-files","sim_uSeed-111956_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-11.rds"
111963,"Chi2","BinAR",100,0.4,30,0,11,"simulation-files/sim-files","sim_uSeed-111963_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-11.rds"
111967,"Gaussian","Chi2AR",100,0.4,30,0,11,"simulation-files/sim-files","sim_uSeed-111967_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-11.rds"
111974,"Chi2","Chi2AR",100,0.4,30,0,11,"simulation-files/sim-files","sim_uSeed-111974_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-11.rds"
111978,"Gaussian","DAR",100,0.4,30,0,11,"simulation-files/sim-files","sim_uSeed-111978_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-11.rds"
111985,"Chi2","DAR",100,0.4,30,0,11,"simulation-files/sim-files","sim_uSeed-111985_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-11.rds"
111989,"Gaussian","PoDAR",100,0.4,30,0,11,"simulation-files/sim-files","sim_uSeed-111989_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-11.rds"
111996,"Chi2","PoDAR",100,0.4,30,0,11,"simulation-files/sim-files","sim_uSeed-111996_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-11.rds"
112000,"Gaussian","NAR",100,0.4,30,0,11,"simulation-files/sim-files","sim_uSeed-112000_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-11.rds"
112007,"Chi2","NAR",100,0.4,30,0,11,"simulation-files/sim-files","sim_uSeed-112007_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-11.rds"
113286,"Gaussian","BinAR",100,0.4,100,0,11,"simulation-files/sim-files","sim_uSeed-113286_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-11.rds"
113293,"Chi2","BinAR",100,0.4,100,0,11,"simulation-files/sim-files","sim_uSeed-113293_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-11.rds"
113297,"Gaussian","Chi2AR",100,0.4,100,0,11,"simulation-files/sim-files","sim_uSeed-113297_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-11.rds"
113304,"Chi2","Chi2AR",100,0.4,100,0,11,"simulation-files/sim-files","sim_uSeed-113304_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-11.rds"
113308,"Gaussian","DAR",100,0.4,100,0,11,"simulation-files/sim-files","sim_uSeed-113308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-11.rds"
113315,"Chi2","DAR",100,0.4,100,0,11,"simulation-files/sim-files","sim_uSeed-113315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-11.rds"
113319,"Gaussian","PoDAR",100,0.4,100,0,11,"simulation-files/sim-files","sim_uSeed-113319_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-11.rds"
113326,"Chi2","PoDAR",100,0.4,100,0,11,"simulation-files/sim-files","sim_uSeed-113326_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-11.rds"
113330,"Gaussian","NAR",100,0.4,100,0,11,"simulation-files/sim-files","sim_uSeed-113330_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-11.rds"
113337,"Chi2","NAR",100,0.4,100,0,11,"simulation-files/sim-files","sim_uSeed-113337_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-11.rds"
121956,"Gaussian","BinAR",100,0.4,30,0,12,"simulation-files/sim-files","sim_uSeed-121956_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-12.rds"
121963,"Chi2","BinAR",100,0.4,30,0,12,"simulation-files/sim-files","sim_uSeed-121963_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-12.rds"
121967,"Gaussian","Chi2AR",100,0.4,30,0,12,"simulation-files/sim-files","sim_uSeed-121967_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-12.rds"
121974,"Chi2","Chi2AR",100,0.4,30,0,12,"simulation-files/sim-files","sim_uSeed-121974_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-12.rds"
121978,"Gaussian","DAR",100,0.4,30,0,12,"simulation-files/sim-files","sim_uSeed-121978_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-12.rds"
121985,"Chi2","DAR",100,0.4,30,0,12,"simulation-files/sim-files","sim_uSeed-121985_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-12.rds"
121989,"Gaussian","PoDAR",100,0.4,30,0,12,"simulation-files/sim-files","sim_uSeed-121989_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-12.rds"
121996,"Chi2","PoDAR",100,0.4,30,0,12,"simulation-files/sim-files","sim_uSeed-121996_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-12.rds"
122000,"Gaussian","NAR",100,0.4,30,0,12,"simulation-files/sim-files","sim_uSeed-122000_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-12.rds"
122007,"Chi2","NAR",100,0.4,30,0,12,"simulation-files/sim-files","sim_uSeed-122007_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-12.rds"
123286,"Gaussian","BinAR",100,0.4,100,0,12,"simulation-files/sim-files","sim_uSeed-123286_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-12.rds"
123293,"Chi2","BinAR",100,0.4,100,0,12,"simulation-files/sim-files","sim_uSeed-123293_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-12.rds"
123297,"Gaussian","Chi2AR",100,0.4,100,0,12,"simulation-files/sim-files","sim_uSeed-123297_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-12.rds"
123304,"Chi2","Chi2AR",100,0.4,100,0,12,"simulation-files/sim-files","sim_uSeed-123304_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-12.rds"
123308,"Gaussian","DAR",100,0.4,100,0,12,"simulation-files/sim-files","sim_uSeed-123308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-12.rds"
123315,"Chi2","DAR",100,0.4,100,0,12,"simulation-files/sim-files","sim_uSeed-123315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-12.rds"
123319,"Gaussian","PoDAR",100,0.4,100,0,12,"simulation-files/sim-files","sim_uSeed-123319_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-12.rds"
123326,"Chi2","PoDAR",100,0.4,100,0,12,"simulation-files/sim-files","sim_uSeed-123326_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-12.rds"
123330,"Gaussian","NAR",100,0.4,100,0,12,"simulation-files/sim-files","sim_uSeed-123330_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-12.rds"
123337,"Chi2","NAR",100,0.4,100,0,12,"simulation-files/sim-files","sim_uSeed-123337_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-12.rds"
131956,"Gaussian","BinAR",100,0.4,30,0,13,"simulation-files/sim-files","sim_uSeed-131956_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-13.rds"
131963,"Chi2","BinAR",100,0.4,30,0,13,"simulation-files/sim-files","sim_uSeed-131963_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-13.rds"
131967,"Gaussian","Chi2AR",100,0.4,30,0,13,"simulation-files/sim-files","sim_uSeed-131967_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-13.rds"
131974,"Chi2","Chi2AR",100,0.4,30,0,13,"simulation-files/sim-files","sim_uSeed-131974_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-13.rds"
131978,"Gaussian","DAR",100,0.4,30,0,13,"simulation-files/sim-files","sim_uSeed-131978_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-13.rds"
131985,"Chi2","DAR",100,0.4,30,0,13,"simulation-files/sim-files","sim_uSeed-131985_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-13.rds"
131989,"Gaussian","PoDAR",100,0.4,30,0,13,"simulation-files/sim-files","sim_uSeed-131989_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-13.rds"
131996,"Chi2","PoDAR",100,0.4,30,0,13,"simulation-files/sim-files","sim_uSeed-131996_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-13.rds"
132000,"Gaussian","NAR",100,0.4,30,0,13,"simulation-files/sim-files","sim_uSeed-132000_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-13.rds"
132007,"Chi2","NAR",100,0.4,30,0,13,"simulation-files/sim-files","sim_uSeed-132007_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-13.rds"
133286,"Gaussian","BinAR",100,0.4,100,0,13,"simulation-files/sim-files","sim_uSeed-133286_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-13.rds"
133293,"Chi2","BinAR",100,0.4,100,0,13,"simulation-files/sim-files","sim_uSeed-133293_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-13.rds"
133297,"Gaussian","Chi2AR",100,0.4,100,0,13,"simulation-files/sim-files","sim_uSeed-133297_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-13.rds"
133304,"Chi2","Chi2AR",100,0.4,100,0,13,"simulation-files/sim-files","sim_uSeed-133304_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-13.rds"
133308,"Gaussian","DAR",100,0.4,100,0,13,"simulation-files/sim-files","sim_uSeed-133308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-13.rds"
133315,"Chi2","DAR",100,0.4,100,0,13,"simulation-files/sim-files","sim_uSeed-133315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-13.rds"
133319,"Gaussian","PoDAR",100,0.4,100,0,13,"simulation-files/sim-files","sim_uSeed-133319_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-13.rds"
133326,"Chi2","PoDAR",100,0.4,100,0,13,"simulation-files/sim-files","sim_uSeed-133326_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-13.rds"
133330,"Gaussian","NAR",100,0.4,100,0,13,"simulation-files/sim-files","sim_uSeed-133330_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-13.rds"
133337,"Chi2","NAR",100,0.4,100,0,13,"simulation-files/sim-files","sim_uSeed-133337_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-13.rds"
141956,"Gaussian","BinAR",100,0.4,30,0,14,"simulation-files/sim-files","sim_uSeed-141956_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-14.rds"
141963,"Chi2","BinAR",100,0.4,30,0,14,"simulation-files/sim-files","sim_uSeed-141963_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-14.rds"
141967,"Gaussian","Chi2AR",100,0.4,30,0,14,"simulation-files/sim-files","sim_uSeed-141967_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-14.rds"
141974,"Chi2","Chi2AR",100,0.4,30,0,14,"simulation-files/sim-files","sim_uSeed-141974_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-14.rds"
141978,"Gaussian","DAR",100,0.4,30,0,14,"simulation-files/sim-files","sim_uSeed-141978_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-14.rds"
141985,"Chi2","DAR",100,0.4,30,0,14,"simulation-files/sim-files","sim_uSeed-141985_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-14.rds"
141989,"Gaussian","PoDAR",100,0.4,30,0,14,"simulation-files/sim-files","sim_uSeed-141989_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-14.rds"
